metric,juniors,rating_floor,fed,yP,yPEA,E,A,weights
mean,FALSE,1400,POL,15.725100231367316,34.8659296742183,-27.16765990909704,10.956758009759305,0.002103016424265361
mean,FALSE,1400,ROU,-112.3758236695938,-42.91211402785418,-58.90142253834185,8.178839742164925,6.780314423392526e-4
mean,FALSE,1400,RUS,44.64086477779544,76.53028337159233,-35.92327512167192,10.823001847851543,0.004416421055373728
mean,FALSE,1400,SLO,-42.25081492193905,85.9688189185063,-105.98549836601308,12.918436819172115,4.585558714421522e-4
mean,FALSE,1400,SRB,41.58462830800099,97.72692875831042,-60.5228182473855,16.888892895780742,0.001941945095386742
mean,FALSE,1400,SRI,132.46251893409502,65.9148177384705,41.28896803824162,4.211641203486739,0.0011282616702208222
mean,FALSE,1400,SUI,69.17356038136823,163.52941010466594,-73.08829822251482,5.603055738424402,5.550310495043172e-4
mean,FALSE,1400,SVK,-31.197219944265036,-27.03719703662244,-21.417670793214114,14.725483723062815,9.626468488729878e-4
mean,FALSE,1400,SWE,47.89913792493965,74.54342408096142,-30.606612217074613,9.513879596551249,6.015221008384942e-4
mean,FALSE,1400,TUR,-5.20465930118301,14.889215693723033,-22.031943086096476,6.3393065589803435,9.461826360095041e-4
mean,FALSE,1400,UKR,46.56797829090009,97.7303706540273,-53.64922870556673,14.193158953722332,7.331894282999792e-4
mean,FALSE,1400,USA,2.3263973144504764,89.21871737311882,-70.98825005703857,8.08909422769792,5.309680185795625e-4
mean,FALSE,1400,VIE,80.08801980634763,81.67856733579652,-8.351351351351354,5.75945945945946,2.9029847407914126e-4
mean,FALSE,1600,ARG,-38.35552635631884,40.379098790857995,-105.0560327198364,11.824744376278115,5.680481006964514e-4
mean,FALSE,1600,AUT,71.22188152010757,119.37485972870668,-64.28342746883226,13.964209776978485,0.0015992963422592564
mean,FALSE,1600,BRA,95.95065365235087,128.95188081290567,-44.07657200811359,13.79334009465855,0.001548619313055679
mean,FALSE,1600,CHN,71.91524489995226,91.97003125326138,-26.74608276416231,0.3053435114503813,4.144036711987997e-4
mean,FALSE,1600,COL,49.66856300613865,100.16345838785462,-67.40198485778595,13.021997135256804,0.0012642338695166603
mean,FALSE,1600,CRO,45.47353791906423,79.43357992016183,-45.36069469338983,14.921079789256417,0.0011466889432390798
mean,FALSE,1600,CUB,77.06319821663307,127.90273547832395,-67.85671536701287,12.016590389016017,0.0010943020077348884
mean,FALSE,1600,CZE,4.266896822144187,37.005129240587785,-43.72731800922713,14.096394888335446,0.002843217540323374
mean,FALSE,1600,ENG,2.592849322698272,23.84862847917663,-28.391651865008882,9.368215906848235,7.814381519313848e-4
mean,FALSE,1600,ESP,12.141014235618824,35.21198410554839,-30.831317198651604,13.279493150185921,0.003679137358632693
mean,FALSE,1600,FRA,19.499955964124432,66.9250853958091,-63.3198431900759,15.41956424135093,0.00459921553713464
mean,FALSE,1600,GEO,7.0380012722328615,3.9608418774196412,4.076814658209997,5.529011040638949,3.553981068172832e-4
mean,FALSE,1600,GER,81.6246936751358,94.35796285643056,-17.02386547467006,8.880962111536824,0.008127480463548532
mean,FALSE,1600,GRE,89.18397876244914,100.18681038747017,-14.72053471444569,9.776053331466969,0.001421169104823604
mean,FALSE,1600,HUN,-5.512470631404587,19.09612392162259,-32.89268634282982,15.512229281956685,0.0017544130882404462
mean,FALSE,1600,IND,-88.80227180176549,10.577519019240114,-132.56512716174976,7.11857578840285,0.0010180477628658668
mean,FALSE,1600,ITA,-24.454523087598133,62.40585482463619,-115.9110903880271,15.688986944457078,9.912613144894542e-4
mean,FALSE,1600,KAZ,-2.365464135888732,46.33758693812394,-64.99351851851853,9.124074074074073,4.18105768892819e-4
mean,FALSE,1600,LAT,69.54624496315377,35.415472186356894,45.51249999999999,0.7245192307692321,4.18025493024642e-4
mean,FALSE,1600,MEX,135.78764265731294,173.45901397711708,-50.29957308167623,12.763228850690933,0.0010461826299545973
mean,FALSE,1600,NED,-5.726621705086056,14.850602725057355,-27.499956860602225,12.092059474849734,0.0015370463034357891
mean,FALSE,1600,POL,34.51694004134286,51.46378807892281,-22.64948830409358,10.219371345029245,0.0023308580764207438
mean,FALSE,1600,ROU,-69.25043198423165,-28.787012211736414,-54.003751738413285,8.797470810828294,8.087223127841379e-4
mean,FALSE,1600,RUS,16.49831698175016,53.239166060876656,-49.056601724821974,12.340878907473531,0.004833225965122309
mean,FALSE,1600,SRB,35.92841364871821,85.08375860138293,-65.63179089696432,16.362307490197665,0.002225024187701525
mean,FALSE,1600,SVK,-68.24654237266394,-46.849099989024396,-28.60918232772832,15.267820639630727,0.0010040161543603426
mean,FALSE,1600,TUR,4.017850833111086,22.053317136515023,-24.071428571428584,4.071428571428573,7.6741567814648e-4
mean,FALSE,1600,UKR,42.408682608623735,89.85218782125659,-63.333921370967744,13.269489247311824,8.360011309187697e-4
mean,FALSE,1600,USA,-16.639483736224097,47.45201227103886,-85.51397195803511,8.871923718011566,5.629265417203942e-4
mean,FALSE,1600,VIE,92.23581193247763,97.63728355797579,-7.238339552238813,7.229477611940297,3.4480513150376486e-4
mean,TRUE,1000,ALG,260.8993870720766,202.81175968421053,-23.904434495256375,13.480652382475213,4.549631727249372e-4
mean,TRUE,1000,ANG,392.14117166861195,376.18216806654425,-28.4291325136612,9.182035519125684,3.4378414896727105e-4
mean,TRUE,1000,ARG,115.46428175933248,80.48675581857317,-41.69191220829974,14.958020789399217,9.985876719908185e-4
mean,TRUE,1000,ARM,136.64412502391312,101.52017061167231,-1.124628542436767,4.81104587953903,3.502229569544133e-4
mean,TRUE,1000,AUS,176.09891888329096,62.47241103261183,-9.13711117955036,16.941792423775794,8.354994110036075e-4
mean,TRUE,1000,AUT,228.33119745793377,142.61816692775147,-28.26347757945146,18.13528254244667,0.0018969644481382352
mean,TRUE,1000,AZE,54.50927586358797,40.09987521503741,-10.039987693389591,4.37403305203938,7.740394068523948e-4
mean,TRUE,1000,BAN,229.78214047811633,174.35635921745455,-6.847841813359054,8.863154087292017,8.567965537727662e-4
mean,TRUE,1000,BEL,211.7672934691983,122.06924413865129,-15.282137728421631,15.396123073826491,0.001268127331114578
mean,TRUE,1000,BIH,319.90095602295634,104.28945657303223,14.793853019506223,24.095803642121933,4.135416475959902e-4
mean,TRUE,1000,BLR,148.46919889202653,106.40038609330325,-11.465157832042877,8.297842122142299,3.523891312350358e-4
mean,TRUE,1000,BOL,126.887745484369,85.30040892012629,3.647902381479028,4.448536459485366,0.0010830894874322599
mean,TRUE,1000,BOT,231.46198833430404,248.08004190539893,-22.744288760280234,3.5566554980201026,9.675570788347967e-4
mean,TRUE,1000,BRA,262.4031360569716,123.28761421750039,9.006801911337085,15.681863978778033,0.002639271257355592
mean,TRUE,1000,BUL,84.03323601325134,86.84231855419179,-48.07054748225751,11.68388813788442,4.4059605394090623e-4
mean,TRUE,1000,CAN,213.58708584004663,68.32901899829633,6.152123588604908,17.189304105447157,6.818757637953197e-4
mean,TRUE,1000,CHI,230.90250951537513,166.75910642596057,-10.55167265991065,10.915440775852673,7.987066218405025e-4
mean,TRUE,1000,CHN,68.28762370683484,118.27417297988167,-23.927173656331178,-0.4497790073889121,0.0010182120426034046
mean,TRUE,1000,COL,181.46412118283618,147.72053043119743,-30.41161446578961,11.972147300049539,0.0015727122567830547
mean,TRUE,1000,CRC,182.37841275824795,133.44077334926646,-13.795685505437689,9.767587805312889,6.168207265899032e-4
mean,TRUE,1000,CRO,238.07115605692988,124.88403438798551,-25.19057388350265,20.908010985738393,0.0014743819123115502
mean,TRUE,1000,CUB,223.07530236187338,117.81231602435794,1.5571301247771885,13.183422459893048,0.0014705768471494913
mean,TRUE,1000,CZE,211.7758061210092,97.25687568126841,-18.596774400657452,19.427390628812102,0.0033618795971145496
mean,TRUE,1000,DEN,100.9113042807526,34.80408850595646,-36.77729002923998,17.740616657069566,6.023439243189198e-4
mean,TRUE,1000,DOM,216.44518300398457,129.54619528131184,5.623699421965313,9.796339113680158,6.334605255183509e-4
mean,TRUE,1000,ECU,89.18952333849568,110.7005502329384,-19.259401709401708,2.0524216524216516,9.579958409342882e-4
mean,TRUE,1000,EGY,264.7969011751283,126.86005677119329,-0.11129336349925012,17.814800150829566,6.001039574980159e-4
mean,TRUE,1000,ENG,211.215955911635,68.93326501405363,5.151746031746029,17.05631746031746,0.0012615152747435603
mean,TRUE,1000,ESP,220.2589447458672,104.51329622130237,-9.073500391586151,17.199114532964543,0.007655671982027565
mean,TRUE,1000,EST,188.7612785847801,232.70851167636022,-22.660768372389597,0.011637175195282623,1.7993382761340705e-4
mean,TRUE,1000,FRA,185.2674958461417,120.5326175200313,-16.62461451867742,12.513544963726432,0.009971531289626441
mean,TRUE,1000,GEO,36.15861668961698,44.52384920425675,-23.97291140494231,4.928737681374734,5.860774749739716e-4
mean,TRUE,1000,GER,214.484598656886,118.17949209738897,-4.829871529245466,13.62884147651286,0.010570823338860032
mean,TRUE,1000,GRE,179.42996953910722,107.70813736980794,-3.504101704047443,10.126608334692978,0.0028382226999070647
mean,TRUE,1000,HUN,177.20212243519663,64.58252513930299,-22.673075646922825,20.20396274059871,0.0022438881478399337
mean,TRUE,1000,INA,146.71210253792864,87.56165690839859,-24.308243727598573,13.71889400921659,6.511797543117562e-4
mean,TRUE,1000,IND,71.7383510163107,38.93163840491739,-20.65178233938512,9.405596491478999,0.014924263200669733
mean,TRUE,1000,IRI,121.89358029661815,87.03951716076733,-16.675939325408216,8.67328525143396,0.0055222686352506545
mean,TRUE,1000,IRQ,286.010790631137,189.88478813959165,-11.120645573665712,15.182166826462133,3.544304941757504e-4
mean,TRUE,1000,ISR,163.8634716700627,117.27987718414866,-26.710226558746342,12.700321543408357,6.076475821135426e-4
mean,TRUE,1000,ITA,234.52642254926744,92.08146846513998,-4.776293071959529,19.56513333058477,0.002872726960995961
mean,TRUE,1000,JOR,181.24145055119675,103.95961932074009,-10.561246265471624,12.61203585147247,2.7325880926466826e-4
mean,TRUE,1000,KAZ,31.635579352845394,47.03218202308021,-24.685751912705385,4.20067728583971,0.001589298829789193
mean,TRUE,1000,KEN,270.8412742190626,205.3253914394749,-1.6227256186317263,8.854894468704511,6.698361208595326e-4
mean,TRUE,1000,KGZ,163.8792775319065,98.42745445877974,-13.925115630276785,11.929520593201675,4.661793984243703e-4
mean,TRUE,1000,KOR,193.49920476710443,241.74591571177288,4.555020080321285,-7.362851405622489,5.837877774886649e-4
mean,TRUE,1000,LAT,99.48382026650845,33.4232416547227,22.24361581920904,2.9444067796610156,3.7165788201314493e-4
mean,TRUE,1000,LTU,114.90132520821375,67.00579600007961,-5.708682556312212,7.606665793609217,4.5801032641713807e-4
mean,TRUE,1000,MAS,128.41368717248628,72.12189903045504,0.3008839390218512,7.183408371211305,0.0019242772059020316
mean,TRUE,1000,MDA,141.04970134357717,47.0187294982734,18.892050587172548,7.391056910569105,2.525123566367769e-4
mean,TRUE,1000,MEX,229.26944775268927,158.2498483987472,-6.177755080098912,10.70605311256854,0.0014323348712227534
mean,TRUE,1000,MGL,155.20348485959798,113.62143576253209,-6.167721518987335,6.907576321667911,3.0863631617860347e-4
mean,TRUE,1000,NED,196.15203902058886,87.88747420272313,-8.92985625047038,16.198435097678725,0.0017609336603228453
mean,TRUE,1000,NEP,216.7031995400976,70.63917825716777,14.094688086303936,15.302884615384613,7.756460875811972e-4
mean,TRUE,1000,NOR,87.49588694974344,109.10244627341478,-69.03063583478426,14.512400496136312,7.984227648936256e-4
mean,TRUE,1000,PER,186.46098564075444,141.4217446421987,-7.373701571135101,7.655589633787603,0.0015731615810433038
mean,TRUE,1000,PHI,166.62815448939517,64.26739221065547,10.59893730949831,10.543372600708459,9.116143882705074e-4
mean,TRUE,1000,POL,141.5153419713628,96.2979841215971,-28.269051507563034,12.914775609618403,0.004184163752541598
mean,TRUE,1000,POR,214.0183894249398,134.19907589450463,-19.754838072669827,15.243088467614538,3.988207860148859e-4
mean,TRUE,1000,ROU,130.0868875021696,54.818141536976825,-16.031085476835145,13.723149819494587,0.0015688060768490556
mean,TRUE,1000,RSA,263.45425693898176,203.7847618978575,-8.011346300533944,9.701945080091534,9.611399558936546e-4
mean,TRUE,1000,RUS,160.60620403486894,113.18184870121858,-10.96562556579292,8.86325853970106,0.011200691387607545
mean,TRUE,1000,SGP,131.0597889998098,75.51729997753007,7.214509068167601,5.354283927454659,2.7364609310414815e-4
mean,TRUE,1000,SLO,130.06845200521076,140.69579536889978,-74.88592657342656,17.39545870795871,5.430914741252327e-4
mean,TRUE,1000,SRB,209.7539784538995,112.15940104874457,-39.82468977900213,22.564557122887276,0.002453190532827466
mean,TRUE,1000,SRI,75.34438558885745,46.36809171627856,4.4028653324099025,2.633158589172602,0.00425986208540589
mean,TRUE,1000,SUI,247.4740898947738,187.76112378518812,-24.46820779750969,13.831516636048178,8.326888466690379e-4
mean,TRUE,1000,SVK,166.05470024008127,38.043505010977356,-22.11073722780084,22.047786461352935,0.0018131477682372448
mean,TRUE,1000,SWE,254.09071882435438,127.5700795415923,3.594639486598723,15.41400528501321,9.246196424153817e-4
mean,TRUE,1000,THA,210.7461667202039,145.04149333744675,16.694874591057797,4.288985823336969,3.006256631521612e-4
mean,TRUE,1000,TUR,108.92604203461691,68.52788550733094,-10.22697278181549,7.77213166307158,0.005045588379466738
mean,TRUE,1000,UAE,182.7775889353333,203.81014548580532,-16.096527777777794,1.3215277777777779,2.7741002712685454e-4
mean,TRUE,1000,UKR,209.01894359754962,107.21001837221047,-0.8969258589511782,13.352990422610674,0.0014833968989768672
mean,TRUE,1000,USA,198.37856295193794,109.57333512023155,-13.182638275076997,14.754875228784432,0.002325294315487353
mean,TRUE,1000,UZB,117.19729811526285,85.88385832054254,-13.70906891187871,7.473247574133975,6.045012820223079e-4
mean,TRUE,1000,VEN,192.44128752364375,114.67529626784798,-10.2178102926337,12.58840565085772,8.402383088901821e-4
mean,TRUE,1000,VIE,99.60329993198773,77.99932285470175,1.2051617873651779,2.4838212634822803,5.605148507492165e-4
mean,TRUE,1000,ZAM,430.8792509780219,419.99714987391286,-24.769125683060103,7.6102003642987235,5.800281598118738e-4
mean,TRUE,1000,ZIM,386.62753602558075,356.837176745074,-0.35376344086022016,3.93010752688172,3.7873291721016167e-4
mean,TRUE,1400,ARG,2.329599120541122,72.27189760146649,-82.20670995670994,14.86688311688312,9.702909478350708e-4
mean,TRUE,1400,ARM,119.13029613755914,122.13132292686286,-13.242806663301366,4.922549938703398,3.37297613102033e-4
mean,TRUE,1400,AUS,13.32987347238353,6.895894937808393,-33.022063037249296,16.530454359394188,5.818931473538479e-4
mean,TRUE,1400,AUT,114.4687412819167,139.07774375185363,-54.32277447460106,16.431895603463737,0.001877182990542643
mean,TRUE,1400,AZE,59.76000166187229,68.57022910398712,-22.33623453962437,7.156493357764543,3.8538256601395297e-4
mean,TRUE,1400,BEL,106.67418601772756,122.6503268338804,-46.05890738369611,15.427221510883484,0.0012002867450967103
mean,TRUE,1400,BLR,61.90458393373041,96.0023331942229,-49.88030018761725,11.571232020012506,3.2145740192394604e-4
mean,TRUE,1400,BOL,78.64700493699986,106.29045786577602,-34.17051282051284,6.616666666666667,4.266225348325648e-4
mean,TRUE,1400,BRA,149.1174307331168,122.8713401373534,-13.867636403159182,14.14134845301065,0.0024205957380620713
mean,TRUE,1400,BUL,67.14116069652431,135.95765556384384,-75.83409310678272,12.400745959386654,5.697817285253733e-4
mean,TRUE,1400,CAN,89.8796313327004,64.18959740680846,-17.21797235023041,15.448847926267284,5.498352741554367e-4
mean,TRUE,1400,CHI,65.43179990216261,105.03517880426752,-49.34829215116278,9.653088662790697,6.5705956397534e-4
mean,TRUE,1400,CHN,-0.28792092531984903,65.27665282372735,-41.683166109253065,-1.66577480490524,0.0010158152628673349
mean,TRUE,1400,COL,81.5349739521768,131.16727027577667,-61.89057718005087,12.11769903875167,0.0017670989372874373
mean,TRUE,1400,CRO,92.27954969598235,118.71610151229088,-61.70062252405208,19.126768534238828,0.0015565883173431177
mean,TRUE,1400,CUB,185.75287179715434,156.1580913357728,-8.957367319926561,12.999839887280643,0.001658503411803297
mean,TRUE,1400,CZE,74.62610372340514,89.84331762485715,-50.06158680597254,17.4245092937299,0.0036249205179276407
mean,TRUE,1400,DEN,-1.2157860396988585,51.12897822461711,-74.09935677108906,16.672468820583326,6.078955344084393e-4
mean,TRUE,1400,ECU,36.89570482580963,100.41343912651035,-50.29558652729385,2.758275261324041,5.737039288914427e-4
mean,TRUE,1400,EGY,125.23139734372126,111.51608442507387,-28.997124183006548,16.981917211328973,5.25046984809164e-4
mean,TRUE,1400,ENG,122.28039448026205,88.46165984585653,-11.856336352026005,15.569923371647512,0.0013070378463296301
mean,TRUE,1400,ESP,68.4721170285845,82.38188699349843,-49.944981283189705,17.772877929876195,0.006433445559587342
mean,TRUE,1400,FRA,76.71500695144867,103.8299244148617,-52.93453841655946,15.05340591743656,0.008248308888821908
mean,TRUE,1400,GEO,-42.159034127416305,16.67708437453382,-48.14027234901022,3.2393140839742784,4.782621587241416e-4
mean,TRUE,1400,GER,142.3033693675041,126.62715292939157,-16.943701268771434,12.265846395027587,0.011031774601217554
mean,TRUE,1400,GRE,104.85762752980267,133.12479890120684,-42.72532137210422,10.198700763043924,0.0021639129500033013
mean,TRUE,1400,HUN,58.800662435072304,76.86804882622992,-55.17594111417954,18.808459126679267,0.0024347382231742817
mean,TRUE,1400,INA,58.9079847943057,56.90671386078765,-35.015557476231635,16.05416306539902,8.645072967708513e-4
mean,TRUE,1400,IND,-49.609985220703,111.15493196776343,-130.97111109207268,8.600547878310188,0.0036654536205399774
mean,TRUE,1400,IRI,29.902709923756213,112.95465416506204,-83.14831968002537,11.27344856498635,0.0033178177333871898
mean,TRUE,1400,ISR,76.20047214488265,128.23835698781846,-60.50108942561772,10.769335373108959,6.331644234535313e-4
mean,TRUE,1400,ITA,76.02932984195631,111.54365859475591,-66.97649823231998,18.67766150753251,0.0022419002432668756
mean,TRUE,1400,KAZ,-10.023350490307243,54.614006790719195,-64.0521658986175,8.482703533026111,9.608835686518149e-4
mean,TRUE,1400,LAT,55.97530046919203,14.065552955917825,27.73592588822153,0.5834266517357207,4.549840010100805e-4
mean,TRUE,1400,LTU,58.21112473830826,72.23346638730781,-19.913043478260875,4.494071146245055,4.969515612865111e-4
mean,TRUE,1400,MAS,10.995297403283734,30.17215922325707,-37.79157427937916,10.802522172949004,7.321584717456687e-4
mean,TRUE,1400,MDA,134.0886167904199,84.28162747467124,9.014249363867691,11.25470737913486,2.4499976868156873e-4
mean,TRUE,1400,MEX,176.70919770320126,165.66300280537487,-16.61643835616438,10.705742887249738,0.001666393705633657
mean,TRUE,1400,MGL,104.31596166382192,115.07769238185892,-20.986068637444788,5.9643221202854235,4.113298484937191e-4
mean,TRUE,1400,NED,118.57603681515191,91.06994622901516,-18.879053461875543,16.736718736574385,0.0018870332847144655
mean,TRUE,1400,NOR,0.5269837985460062,121.18635838034487,-121.59560375874487,16.7294090049813,7.231378075614015e-4
mean,TRUE,1400,PER,107.32256152223268,176.4861131408549,-73.3495459857952,11.198912163984534,6.719162740184037e-4
mean,TRUE,1400,PHI,168.34416629454387,111.61089965847617,10.26848408446265,12.81950835171762,0.0010808810590178465
mean,TRUE,1400,POL,44.670015330114985,111.0026864047453,-75.28861548073164,12.919693514224619,0.00379673937707539
mean,TRUE,1400,ROU,26.91742269423941,61.210083502997826,-55.71599263351749,14.085230202578266,0.0015088457777677762
mean,TRUE,1400,RUS,84.70053246390016,115.6888950989153,-47.7703002940906,11.59149549673743,0.009537215064096912
mean,TRUE,1400,SLO,35.22849960906948,139.99558287022325,-111.08919705529877,16.955555555555556,7.053975193471438e-4
mean,TRUE,1400,SRB,117.21986892784882,140.29838145115065,-63.66302959646008,21.019037651360588,0.002566358117620583
mean,TRUE,1400,SRI,100.60019043251333,93.94455727687377,-3.0453803687371703,3.3782160341654794,0.0019023587922184174
mean,TRUE,1400,SUI,105.49901080164958,157.99722680008938,-61.944725884802224,11.265232477446219,7.727426716867867e-4
mean,TRUE,1400,SVK,37.32164743507164,47.480661583810786,-55.50852679298319,21.373370696968916,0.0018008677249856033
mean,TRUE,1400,SWE,61.12009759128018,66.60260352509113,-33.138237506617,12.937841878952796,7.496808412803343e-4
mean,TRUE,1400,TUR,31.762844782151166,95.65811692917833,-61.9881344537815,7.799361344537818,0.002684315765720177
mean,TRUE,1400,UKR,128.00167014559435,112.5198813333345,-19.941440620546246,13.528426905913413,0.0015056045558772002
mean,TRUE,1400,USA,127.51005777263228,120.7602609398493,-27.92769576997675,14.38035909052773,0.00236468207850274
mean,TRUE,1400,UZB,50.77804285523269,102.45203812695486,-51.821244358478395,7.052707930367507,4.1746972112610394e-4
mean,TRUE,1400,VEN,82.19136773784932,83.08632968346105,-30.596016237787254,13.219485344708954,7.244587035868822e-4
mean,TRUE,1400,VIE,56.50830823178301,57.72196478954883,-4.945325269695985,1.8098234717227832,5.722739898722033e-4
mean,TRUE,1600,ARG,14.765256915768031,86.79758186236282,-93.32262190247802,14.133573141486806,9.905680638581918e-4
mean,TRUE,1600,ARM,74.9363941175454,111.3248651987469,-43.18238636363637,4.249431818181819,3.0187447578857373e-4
mean,TRUE,1600,AUT,79.73698311924664,130.06449813794907,-73.84470547945206,16.180678082191783,0.0020222952688598974
mean,TRUE,1600,AZE,44.433764188874534,68.87488838009108,-30.444853944853946,3.9052689052689047,3.5215655363501176e-4
mean,TRUE,1600,BEL,48.63699763686692,100.9170019012947,-77.17277633981419,17.146411444852426,0.0010141702435692856
mean,TRUE,1600,BRA,110.46353476339672,129.0275983689194,-37.62249425649803,13.545159691878016,0.0020119765974679297
mean,TRUE,1600,BUL,36.34039973434938,107.48754499498887,-87.20840787119857,10.33534585569469,6.397886917195048e-4
mean,TRUE,1600,CHI,101.73354067385873,135.0822351233697,-47.123198352779696,9.40205902539465,6.903259286348089e-4
mean,TRUE,1600,CHN,4.034804631800686,60.52471212477505,-55.391011496922545,-1.9007083962373699,9.399856284338897e-4
mean,TRUE,1600,COL,64.57772478027255,127.02421862826579,-81.42143962848297,12.630611455108358,0.0018419126531211865
mean,TRUE,1600,CRO,53.29614507747947,103.23907744621059,-75.5010138248848,17.67732718894009,0.0015681723817126889
mean,TRUE,1600,CUB,121.85118674226024,140.76080207952182,-36.5606164919418,12.511484900641523,0.001807683614851653
mean,TRUE,1600,CZE,27.72045640198464,74.28090064247127,-70.26382614344348,16.389815306935958,0.0037925618703325897
mean,TRUE,1600,ENG,59.19819555111919,73.40505632556913,-34.02512704686619,14.184345002823264,0.0011882805095551263
mean,TRUE,1600,ESP,28.947082511526922,76.66088725695246,-72.14802305827314,16.90064549932558,0.0058660825760671
mean,TRUE,1600,FRA,46.5222910750273,101.22846155103205,-78.67754133092171,16.426901171593183,0.00670018775575757
mean,TRUE,1600,GEO,8.959149784941955,24.58500177179045,-20.562085726911192,3.297834732655769,5.035292837754084e-4
mean,TRUE,1600,GER,95.3456061465421,107.82524520038945,-29.647776292685478,12.284236182089785,0.011016031466456232
mean,TRUE,1600,GRE,89.61405719297805,131.9910133198428,-56.85023474178402,9.736306729264477,0.0019209452064360454
mean,TRUE,1600,HUN,33.02201180676219,76.03894678454799,-69.51574634251801,18.49847485280556,0.0026094220366007694
mean,TRUE,1600,INA,67.03437764318353,81.0471370238706,-37.23706122448979,16.67338775510204,0.0010347666251251813
mean,TRUE,1600,IND,-35.545979993260886,92.52225668441936,-140.27423527730133,6.415022870211551,0.002532758614977987
mean,TRUE,1600,IRI,-36.963763896789054,97.43564289124335,-153.14343434343434,11.06243920688365,0.0018994330227875042
mean,TRUE,1600,ISR,49.539149426175754,116.70558587943536,-79.7714683755921,7.890888826971306,6.205901578627926e-4
mean,TRUE,1600,ITA,9.69144117758152,102.6955985366564,-121.9307485001123,19.297555263242327,0.0018588332086323513
mean,TRUE,1600,KAZ,-20.77340421588259,53.881953854595935,-88.47823063756954,8.633825417201539,7.822297733279152e-4
mean,TRUE,1600,LAT,61.05341135283708,26.65800861276169,37.4043911554033,-1.5264715042042951,5.015007000974252e-4
mean,TRUE,1600,LTU,64.47113844218393,69.2240866768821,-15.252463421916985,7.568677217079724,5.386594053576185e-4
mean,TRUE,1600,MEX,136.62631815286636,160.8482245231223,-39.28597285067873,10.520549227648623,0.0015078100443539882
mean,TRUE,1600,MGL,76.32115121613869,100.80830189446523,-32.44358178053831,5.329192546583851,5.436008094043771e-4
mean,TRUE,1600,NED,20.812926749294196,37.22130578678291,-37.62441835181562,15.161426397042831,0.0018804042648768264
mean,TRUE,1600,NOR,23.377354048244833,137.15932906802314,-138.95286695119688,16.15296591822849,6.741079276314688e-4
mean,TRUE,1600,PHI,153.28263381494656,135.70695524196424,-0.23092615259078286,13.334761321909422,9.621952619895153e-4
mean,TRUE,1600,POL,43.75879621124836,97.12909930927607,-71.00762942779292,11.831153078265672,0.003775099803587525
mean,TRUE,1600,ROU,3.3189047656375985,53.07507801567275,-66.82385019331755,11.485804143343525,0.0014531186576789235
mean,TRUE,1600,RUS,53.228403357479365,101.76268620485729,-67.75106251544352,13.077699530516433,0.00923696330593019
mean,TRUE,1600,SLO,-4.616379568567128,108.14577000293363,-136.55457227138643,15.166982722292456,7.809279987833389e-4
mean,TRUE,1600,SRB,63.911800547873185,120.87034027744299,-84.46918715099879,18.96557480858903,0.0027610191232662865
mean,TRUE,1600,SVK,-10.669123654861213,41.52383013067352,-81.84793385503347,20.622924117417938,0.0017116709940231984
mean,TRUE,1600,SWE,22.934345357284393,39.978769997016556,-37.167596361626195,14.351625709834664,7.679181799830913e-4
mean,TRUE,1600,TUR,30.42851723350521,91.60387580763292,-71.80284185891006,6.564482335896578,0.001888920821333796
mean,TRUE,1600,UKR,93.56409320086004,118.65945140589679,-43.543102096293595,12.972511195915455,0.0014454301141470934
mean,TRUE,1600,USA,65.17158458480844,99.0899136379121,-53.69265735157798,13.768843494603999,0.002151886866108045
mean,TRUE,1600,UZB,51.96141537635582,109.46210448911962,-68.35762711864406,6.803389830508472,3.5220859588086967e-4
mean,TRUE,1600,VIE,73.16537681468435,71.10317215417133,-2.458333333333343,3.338596491228067,5.821719904657363e-4
top10,FALSE,1000,ARG,-17.69743000000011,13.115357819320193,171.3,-2.3999999999999986,1.7500700092286267e-4
top10,FALSE,1000,AUT,61.5222730000001,26.18547400425213,60.299999999999955,11.899999999999999,4.97638025850937e-4
top10,FALSE,1000,BAN,108.55539600000009,146.64630201100928,238.89999999999998,-2,2.3715769167690907e-4
top10,FALSE,1000,BEL,134.82293499999992,138.47674206070482,235.99999999999997,7.400000000000006,3.070786423674719e-4
top10,FALSE,1000,BRA,189.98313999999993,161.04161951309294,53.69999999999999,9.899999999999999,3.1998216895811227e-4
top10,FALSE,1000,BUL,41.153930999999886,61.288436026389185,175.60000000000002,0.6999999999999957,1.9697780030366831e-4
top10,FALSE,1000,CHI,163.02840400000002,181.948127235124,253.20000000000002,3.799999999999997,2.1920702750707915e-4
top10,FALSE,1000,CHN,147.1199199999998,132.0536056743715,6.800000000000011,4.400000000000002,3.749740775701604e-4
top10,FALSE,1000,COL,113.00438799999972,111.62929700575516,135.3,5.200000000000003,3.3823881628713964e-4
top10,FALSE,1000,CRO,97.91637799999972,132.57345863831486,335.8,2.3999999999999986,3.75811661158943e-4
top10,FALSE,1000,CUB,153.24426100000036,167.2496950231704,116.89999999999998,0.3000000000000007,4.18708948785435e-4
top10,FALSE,1000,CZE,76.84845300000018,88.64990174252696,254.19999999999993,5.800000000000004,4.3799932857493826e-4
top10,FALSE,1000,DEN,7.656175000000019,41.97138633910126,145.09999999999997,-4.299999999999997,2.680203241303848e-4
top10,FALSE,1000,EGY,131.03466600000007,106.91706022707746,189.29999999999998,13.399999999999999,2.414171656700319e-4
